time,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sen9
2201983,91,757,147,144,480,360,436,8,11
2203586,91,757,146,144,480,359,436,8,11
2205184,92,757,146,144,480,359,437,8,11
2206784,92,757,146,144,480,359,436,8,11
2208384,92,757,146,143,480,359,437,8,11
2209983,92,757,147,143,480,359,436,8,11
2211584,92,757,146,143,480,359,436,8,11
2213186,92,757,146,144,480,359,437,8,11
2214785,92,757,146,144,480,359,436,8,11
2216384,92,757,146,144,480,359,437,8,11
2217983,92,757,146,144,480,359,437,8,12
2219584,91,757,146,144,480,359,437,8,12
2221184,91,757,146,144,480,359,437,8,12
2222784,91,757,146,144,480,359,437,8,11
2224387,91,757,146,143,480,359,437,8,11
2225984,91,757,146,143,480,360,437,8,11
2227584,91,757,146,143,480,359,437,8,11
2229184,91,757,146,143,480,359,437,8,11
2230784,91,757,146,144,481,359,436,8,11
2232384,91,757,146,144,481,359,436,8,11
2233984,91,757,146,144,481,359,436,8,11
2235583,91,757,146,144,481,359,437,8,11
2237184,91,757,146,144,480,359,438,8,12
2238784,91,757,146,144,480,359,437,7,11
2240384,91,757,146,144,480,359,437,7,11
2241983,92,757,147,143,480,359,437,7,11
2243586,91,757,146,143,480,359,437,7,11
2245184,91,757,146,143,480,359,437,7,11
2246784,91,757,146,143,480,359,436,8,11
2248384,91,757,146,144,480,359,436,8,11
2249984,92,757,146,144,480,359,437,8,11
2251584,91,757,146,144,480,359,437,8,11
2253186,91,757,146,144,480,359,437,8,12
2254798,91,757,146,144,480,359,437,7,11
2256385,91,757,146,144,480,359,437,7,11
2257984,92,757,147,143,480,359,437,7,11
2259584,91,757,146,143,480,359,437,7,11
2261184,91,757,146,143,480,359,437,8,12
2262797,91,757,146,143,480,359,437,8,11
2264387,91,757,146,143,480,359,437,8,11
2265984,91,757,146,144,480,359,437,8,11
2267584,91,757,146,144,480,359,437,8,11
2269183,91,757,146,144,480,359,437,8,12
2270797,91,757,146,144,481,359,436,8,12
2272384,91,757,146,144,480,359,437,8,12
2273986,91,757,147,143,480,359,437,8,12
2275584,91,757,147,143,480,359,437,8,12
2277184,91,757,146,143,480,359,437,8,12
2278798,91,757,146,143,480,359,437,8,12
2280384,91,757,146,144,480,359,437,8,12
2281984,92,757,146,144,480,359,437,8,12
2283586,92,757,146,144,480,359,436,8,12
2285184,91,757,146,144,480,359,437,8,12
2286797,91,757,146,144,480,359,437,8,12
2288384,91,757,146,144,480,359,437,8,12
2289984,91,757,147,144,480,359,437,8,12
2291583,91,757,147,144,480,359,437,8,12
2293187,91,757,146,143,480,359,437,8,12
2294798,91,757,146,143,480,359,437,8,12
2296384,91,757,146,144,481,359,437,8,11
2297984,91,757,146,144,481,359,437,8,11
2299584,92,757,146,144,481,359,437,8,11
2301184,91,757,146,144,481,359,437,8,11
2302797,91,757,146,144,481,359,437,8,11
2304384,91,757,146,144,481,359,437,8,11
2305984,91,757,146,144,481,359,436,8,11
2307583,91,757,146,144,481,359,437,8,11
2309184,91,757,146,143,481,359,437,8,12
2310797,91,757,146,143,481,359,436,8,12
2312384,91,757,146,143,481,359,436,8,12
2313986,91,757,146,143,481,358,436,8,12
2315584,92,757,146,144,481,358,436,8,11
2317184,91,757,146,144,481,359,437,8,11
2318798,91,757,146,144,481,359,437,8,11
2320384,91,757,146,144,481,359,437,8,11
2321983,91,757,146,144,481,359,437,8,11
2323586,91,757,146,143,481,359,437,8,11
2325184,91,757,146,143,481,359,437,8,11
2326798,92,757,146,143,481,359,437,8,12
2328384,92,757,147,143,481,359,437,8,12
2329983,92,757,146,143,481,359,437,8,12
2331584,92,757,146,144,481,359,437,8,12
2333186,92,757,146,144,481,359,438,8,12
2334797,92,757,146,144,481,359,437,8,12
2336384,92,757,146,144,481,360,437,8,12
2337984,92,757,146,144,481,359,437,8,11
2339584,91,757,146,143,481,359,437,8,11
2341183,91,757,146,143,481,359,437,8,11
2342797,91,757,146,143,481,359,437,8,11
2344384,91,757,146,143,481,359,437,8,11
2345983,92,757,146,143,481,359,437,8,11
2347584,92,757,146,143,481,359,437,8,11
2349184,92,757,146,144,481,359,437,8,11
2350800,92,757,146,144,481,359,437,8,11
2352384,92,757,146,144,481,359,437,8,11
2353986,92,756,146,143,481,359,437,8,12
2355584,92,756,146,143,481,359,437,8,11
2357184,92,756,146,143,481,359,438,8,11
2358798,92,756,146,143,481,359,437,8,11
2360384,92,757,146,143,481,359,437,8,11
2361983,92,757,147,143,481,359,437,8,12
2363586,92,757,146,144,481,359,437,8,12
2365184,92,757,146,144,481,359,437,8,12
2366797,92,757,146,144,481,359,437,8,12
2368384,92,757,146,144,482,359,437,8,12
2369984,92,756,146,144,481,359,437,8,12
2371584,92,756,146,144,481,359,437,8,12
2373186,92,756,146,143,481,359,437,8,11
2374797,92,756,146,143,481,359,437,8,11
2376384,92,757,147,143,481,359,437,8,11
2377984,92,757,147,143,481,359,437,8,11
2379584,92,757,146,143,481,359,437,8,12
2381184,92,757,146,143,482,359,438,8,11
2382797,91,757,146,144,482,359,437,8,11
2384386,91,757,146,144,482,359,437,8,11
2385983,91,757,147,144,482,359,437,8,11
2387584,91,757,146,144,482,359,437,8,12
2389184,91,757,146,143,482,359,438,8,11
2390797,91,757,146,142,481,359,437,8,11
2392384,91,757,146,142,481,359,437,8,11
2393984,92,757,146,142,481,359,437,8,11
2395584,92,757,146,143,481,359,437,8,11
2397184,92,757,146,143,482,359,438,8,11
2398797,92,757,146,144,482,359,437,8,11
2400384,92,757,146,144,482,359,437,8,11
2401984,92,757,147,144,482,359,437,8,11
2403586,91,757,146,144,482,359,437,8,12
2405184,91,757,146,144,482,359,438,8,11
2406796,91,757,146,143,482,359,437,8,11
2408384,91,757,146,143,482,359,437,8,11
2409984,92,756,146,143,482,359,437,8,11
2411583,91,756,146,143,482,359,437,8,12
2413186,91,756,146,143,482,359,437,8,11
2414811,91,756,146,143,482,359,437,8,11
2416384,91,757,146,144,482,359,437,8,11
2417984,92,757,147,144,482,359,437,8,11
2419584,91,757,146,144,482,359,437,8,12
2421184,91,757,146,144,482,359,438,7,11
2422810,91,757,146,143,482,359,437,7,11
2424386,91,757,146,143,482,359,437,7,11
2425984,92,757,146,143,482,359,437,7,11
2427584,92,756,146,143,482,359,437,8,11
2429184,91,756,146,143,482,359,438,8,11
2430811,91,756,146,143,481,359,437,8,11
2432384,91,757,146,144,481,359,437,8,11
2433986,91,757,147,144,481,359,437,8,11
2435583,92,757,147,144,481,359,437,8,11
2437184,92,757,147,144,482,359,438,8,11
2438811,92,757,147,143,482,359,437,8,11
2440384,92,757,146,143,482,359,437,8,11
2441983,92,757,146,143,482,359,437,8,11
2443586,92,757,146,143,482,359,437,8,11
2445184,91,757,146,143,482,359,437,7,11
2446811,91,757,146,143,482,359,437,7,11
2448384,91,757,146,143,482,359,437,7,11
2449984,91,757,146,143,482,359,437,7,11
2451584,91,757,146,144,482,359,437,8,11
2453186,91,757,146,144,482,359,438,8,11
2454812,92,757,147,143,482,359,437,8,11
2456384,92,757,146,143,482,359,437,8,11
2457984,92,757,146,143,482,359,437,8,11
2459584,92,757,146,143,482,359,437,8,11
2461184,92,757,146,143,482,359,438,8,11
2462785,92,757,147,143,482,359,437,8,11
2464384,91,757,146,143,482,359,437,8,11
2465983,91,757,146,143,482,359,437,8,11
2467584,91,757,146,144,482,359,437,8,11
2469184,91,757,146,144,482,359,437,8,11
2470785,92,757,146,143,482,359,437,8,11
2472384,92,757,146,143,482,359,437,8,11
2473986,91,757,146,143,482,359,437,8,11
2475584,91,757,146,143,482,359,437,8,11
2477184,91,757,146,142,482,359,438,8,11
2478785,91,756,146,142,482,359,437,8,11
2480384,91,757,146,143,482,359,437,8,11
2481984,91,757,146,143,482,359,437,8,11
2483586,91,757,146,144,481,359,437,8,11
2485184,91,757,146,144,481,360,438,8,11
2486785,91,757,146,143,481,359,437,8,11
2488384,91,757,146,143,481,359,438,8,11
2489984,91,757,146,143,481,359,437,8,11
2491584,91,757,146,142,481,359,437,8,11
2493214,91,757,146,142,481,360,438,8,11
2494785,91,757,146,142,481,359,437,8,11
2496384,92,757,146,143,481,359,437,8,11
2497984,92,757,146,143,481,359,437,7,11
2499584,92,757,146,143,481,359,437,8,11
2501184,92,757,146,143,481,359,438,8,11
2502785,92,757,146,143,481,359,437,8,11
2504384,92,757,146,143,481,359,437,8,11
2505984,92,757,146,143,481,359,437,7,11
2507584,91,757,146,142,481,359,438,8,11
2509184,91,757,146,142,481,359,438,8,11
2510785,91,757,146,142,481,359,437,8,11
2512384,92,757,147,142,481,359,437,8,11
2513986,92,757,146,143,481,359,437,7,11
2515584,92,757,146,143,481,359,437,8,11
2517216,92,757,146,144,481,359,438,8,11
2518785,91,757,146,144,481,359,437,8,11
2520384,91,757,146,144,481,359,437,8,11
2521984,91,757,146,143,481,359,437,8,11
2523586,91,757,146,143,481,359,437,8,11
2525217,91,757,146,142,481,360,438,8,11
2526785,91,757,146,142,481,359,437,8,12
2528384,92,757,147,142,481,359,437,8,12
2529983,91,757,146,142,480,359,437,8,11
2531584,91,757,146,143,480,359,437,8,11
2533218,91,757,146,143,480,360,438,8,11
2534785,91,757,146,143,480,359,437,8,11
2536384,91,757,146,143,480,359,437,8,12
2537984,92,757,146,143,480,359,437,8,12
2539584,92,757,146,142,480,359,437,8,12
2541217,92,757,146,142,480,359,438,8,12
2542785,92,757,147,142,480,359,437,8,12
2544386,92,757,147,142,480,359,437,8,12
2545984,92,757,146,142,480,359,437,8,11
2547584,91,757,146,143,480,359,437,8,11
2549216,91,757,146,143,480,360,438,8,11
2550785,91,757,146,143,480,359,437,8,11
2552384,91,757,146,143,480,359,437,8,12
2553984,91,757,146,143,480,359,437,8,11
2555584,91,757,146,143,480,359,437,8,11
2557217,91,757,146,142,480,360,438,8,11
2558785,91,757,146,142,480,359,437,8,11
2560384,92,757,146,142,480,359,437,8,12
2561984,92,757,147,142,480,359,437,8,11
2563586,92,757,147,143,480,359,437,8,11
2565217,92,757,147,143,480,360,438,8,11
2566785,92,757,147,143,480,359,437,8,11
2568384,92,757,146,143,480,359,437,8,11
2569984,92,757,146,143,480,359,437,8,11
2571583,92,757,146,143,480,359,437,8,11
2573191,92,757,146,143,480,360,438,8,11
2574784,92,757,146,142,480,359,437,8,11
2576384,92,757,146,142,480,359,437,8,11
2577984,92,757,147,142,480,359,437,8,11
2579584,92,757,147,142,480,359,437,8,11
2581189,92,757,146,143,480,360,438,8,11
2582784,92,757,146,143,480,359,437,8,11
2584386,92,757,146,143,480,359,437,8,12
2585983,92,757,146,143,480,359,437,8,11
2587584,92,757,146,143,480,359,437,8,11
2589188,92,757,146,143,480,360,438,8,11
2590784,92,757,146,142,480,359,437,8,11
2592384,91,757,146,142,480,359,438,8,12
2594012,91,757,146,142,480,359,438,8,11
2595584,91,757,146,142,480,359,437,8,11
2597188,91,757,146,143,480,360,438,8,11
2598783,92,757,147,143,480,359,437,8,11
2600384,92,757,146,144,480,359,438,8,11
2601984,92,757,146,144,480,359,438,8,11
2603586,92,757,146,143,480,359,438,8,11
2605188,92,757,146,143,480,360,438,8,11
2606784,92,757,147,143,480,359,437,8,11
2608384,91,757,146,143,480,359,437,8,12
2609983,91,757,146,142,480,359,437,8,11
2611584,91,757,146,142,480,359,437,8,11
2613191,91,757,146,143,480,360,438,8,11
2614784,92,757,147,143,481,359,438,8,11
2616384,92,757,147,144,481,359,438,8,12
2617984,92,757,147,144,480,359,438,8,11
2619584,92,757,147,144,480,359,438,8,11
2621188,92,757,146,144,480,360,438,8,11
2622784,92,757,147,143,480,359,438,8,11
2624386,91,757,146,143,480,359,438,8,12
2625984,91,757,146,142,480,359,438,8,11
2627584,91,757,146,142,480,359,438,8,12
2629189,92,757,146,143,480,359,438,8,12
2630785,92,757,146,143,480,359,437,8,12
2632384,92,757,146,144,480,359,438,8,12
2633986,92,757,146,144,480,359,438,8,11
2635584,92,757,146,144,480,359,437,8,11
2637188,92,757,146,144,480,360,438,8,11
2638785,92,757,146,144,480,359,437,8,11
2640384,91,757,146,144,480,359,437,8,12
2641984,91,757,146,143,480,359,438,8,11
2643586,91,757,146,143,480,359,437,8,11
2645188,91,757,146,143,480,359,437,8,11
2646785,92,757,146,143,480,359,437,8,11
2648384,92,757,146,144,480,359,437,8,11
2649984,92,757,146,144,480,359,438,8,11
2651583,92,757,147,144,480,360,438,8,11
2653191,92,757,146,144,480,360,438,8,11
2654785,92,757,146,144,481,359,438,8,11
2656384,92,757,146,144,481,359,437,8,11
2657984,92,757,146,143,481,359,438,8,11
2659584,92,757,146,143,480,359,438,8,11
2661188,92,757,146,143,480,359,437,8,11
2662785,91,757,146,143,480,359,437,8,11
2664383,91,757,146,143,480,359,437,8,12
2665984,91,757,146,144,480,359,437,8,12
2667584,91,757,146,144,480,359,438,8,12
2669188,92,757,146,145,480,359,438,8,12
2670785,92,757,146,144,481,359,437,8,12
2672384,92,757,146,144,481,359,437,8,12
2673986,92,757,146,143,481,359,437,8,11
2675584,92,757,146,143,480,359,438,8,11
2677188,92,757,146,143,480,360,438,8,11
2678785,91,757,146,143,480,359,437,8,11
2680384,91,757,146,143,480,359,437,8,11
2681984,91,757,146,144,480,359,438,8,11
2683587,91,757,146,144,480,360,438,8,11
2685189,91,757,146,145,480,360,438,8,11
2686785,91,757,146,144,480,359,437,8,11
2688384,92,757,146,144,480,359,437,8,11
2689985,92,757,146,144,480,359,438,8,11
2691584,92,757,146,143,480,359,438,8,11
2693191,92,757,146,143,480,359,438,8,11
2694812,91,757,146,143,480,359,438,8,11
2696385,91,757,146,143,480,359,437,8,11
2697984,91,757,146,144,480,359,437,8,11
2699584,91,757,146,144,480,359,438,8,11
2701189,91,757,147,145,480,360,438,8,11
2702785,91,756,146,145,480,359,437,8,11
2704386,92,756,146,144,480,359,438,8,11
2705984,92,756,146,144,480,359,438,7,11
2707584,92,756,146,144,480,359,438,7,11
2709189,92,757,146,144,480,360,438,7,11
2710785,91,757,146,143,480,359,438,7,11
2712384,91,757,146,143,480,359,438,8,12
2713986,91,757,146,143,480,359,438,7,11
2715584,91,757,146,144,480,359,437,7,11
2717189,91,757,146,144,479,359,437,7,11
2718784,91,757,146,144,480,359,437,7,11
2720383,91,757,146,144,480,359,437,8,11
2721984,91,757,146,144,480,359,438,7,11
2723586,91,757,146,144,480,359,438,7,11
2725189,92,757,146,144,480,360,438,7,11
2726785,91,757,146,143,480,359,437,8,11
2728383,91,757,146,143,480,359,437,8,12
2729984,91,757,146,144,480,359,437,8,12
2731584,91,757,146,144,480,359,437,8,12
2733186,92,757,146,145,480,359,438,7,12
2734784,91,757,146,145,480,359,437,7,12
2736384,91,757,146,145,480,359,438,8,11
2737984,91,757,146,144,480,359,438,7,11
2739584,91,757,146,144,480,359,438,7,11
2741184,92,757,146,144,480,360,438,7,11
2742784,91,757,146,143,480,359,438,7,11
2744386,91,757,146,143,480,359,438,8,11
2745984,91,757,146,144,480,360,438,7,11
2747585,91,757,146,144,480,360,438,7,12
2749184,92,757,146,145,480,360,438,7,12
2750784,92,757,146,145,480,360,437,7,11
2752384,91,757,145,145,480,359,437,8,11
2753986,91,757,146,144,480,360,438,8,11
2755584,91,757,146,144,480,359,437,8,11
2757184,91,757,146,144,479,360,438,8,11
2758784,91,757,146,144,480,359,438,8,11
2760384,91,757,146,144,480,359,437,8,11
2761983,91,757,146,144,480,360,438,8,11
2763586,91,757,146,144,480,359,437,8,11
2765184,92,757,146,145,480,360,437,8,12
2766784,92,757,146,145,480,359,438,8,11
2768384,91,757,146,145,480,359,438,8,11
2769983,91,757,146,145,480,359,438,8,11
2771584,91,757,146,144,480,359,437,8,11
2773186,91,757,146,144,480,359,437,8,11
2774784,91,757,146,144,480,359,437,8,11
2776384,91,757,146,144,480,359,438,8,11
2777983,91,757,146,144,480,360,438,8,11
2779584,91,757,146,144,480,359,438,8,11
2781184,91,757,146,145,479,360,438,8,11
2782783,91,757,146,145,479,359,438,8,11
2784386,91,757,146,145,479,359,438,8,11
2785983,91,757,146,145,479,360,438,8,11
2787584,91,757,146,144,480,359,438,8,11
2789184,91,757,145,144,480,360,438,8,12
2790785,91,757,145,143,480,359,438,8,11
2792384,91,757,145,143,480,359,438,8,11
2793986,91,757,146,143,480,359,438,8,11
2795584,91,757,146,143,480,359,438,8,11
2797184,92,757,146,144,479,359,438,8,12
2798785,92,757,146,144,479,359,438,8,11
2800384,91,757,146,145,479,359,437,8,11
2801983,91,757,146,145,479,359,438,8,11
2803584,91,757,146,145,480,359,438,8,11
2805184,91,757,145,145,479,359,438,8,11
2806784,91,757,145,144,480,359,438,8,11
2808384,91,757,145,143,480,359,438,8,11
2809983,91,757,145,143,480,360,438,8,11
2811584,91,757,145,143,480,360,438,8,11
2813186,92,757,145,144,480,360,438,8,11
2814785,92,757,145,144,480,360,438,8,11
2816384,92,757,145,144,480,359,438,8,11
2817984,92,757,145,144,480,359,438,8,11
2819583,92,757,146,145,480,359,438,8,11
2821184,92,757,145,145,480,360,438,8,12
2822785,91,757,145,144,480,359,438,8,11
2824384,91,757,145,143,480,359,437,8,11
2825983,91,757,145,143,480,360,438,8,11
2827584,91,757,145,143,480,360,438,8,11
2829184,91,757,145,143,480,360,438,8,12
2830785,92,757,146,143,480,360,438,8,11
2832383,92,757,146,143,480,359,438,8,11
2833986,92,757,146,143,479,359,438,8,11
2835584,92,757,146,144,480,359,438,8,11
2837183,92,757,145,144,480,360,438,8,12
2838785,92,757,145,144,480,359,438,8,12
2840384,92,757,145,143,480,359,437,8,12
2841984,91,757,145,143,480,359,437,8,12
2843586,91,757,146,143,480,359,437,8,12
2845184,91,757,145,143,481,359,437,8,12
2846785,91,757,145,143,481,359,438,8,11
2848384,92,757,145,143,480,359,438,8,11
2849984,92,757,145,144,480,359,438,8,11
2851584,92,757,146,144,480,359,438,8,11
2853186,92,757,145,145,480,360,438,8,11
2854785,92,757,145,144,480,360,438,8,11
2856384,92,757,145,144,480,360,438,8,12
2857984,92,757,145,143,479,360,438,8,12
2859583,92,757,145,143,480,360,437,8,12
2861184,91,757,145,143,480,360,438,8,12
2862785,91,757,145,143,480,360,438,8,11
2864386,91,757,145,143,480,360,438,8,11
2865984,91,757,145,144,479,360,438,8,11
2867584,92,757,146,144,480,360,437,8,11
2869184,92,757,146,144,480,360,437,8,12
2870785,91,757,146,144,480,359,437,8,11
2872384,91,757,146,144,480,359,438,8,11
2873986,91,757,146,143,479,360,438,8,11
2875584,91,757,146,143,480,360,438,8,11
2877183,92,757,146,143,480,360,438,8,12
2878785,92,757,146,143,480,360,438,8,11
2880384,92,757,146,143,480,359,437,8,11
2881983,92,757,146,143,480,359,437,8,11
2883586,92,757,146,144,479,359,437,8,11
2885184,92,757,146,144,480,360,438,8,11
2886785,91,757,146,144,479,360,438,8,11
2888384,91,757,146,144,479,360,438,8,11
2889984,91,757,146,143,479,360,438,8,11
2891584,91,757,146,143,479,360,437,8,11
2893186,92,757,146,143,480,360,438,8,11
2894785,92,757,145,143,479,359,438,8,11
2896420,91,757,145,143,479,359,438,8,11
2897984,91,757,145,143,480,359,438,8,11
2899585,91,757,145,143,480,359,438,8,11
2901184,91,757,145,144,480,360,438,8,11
2902784,91,757,146,144,480,360,438,8,11
2904386,91,757,146,144,479,360,438,8,12
2905983,91,757,146,143,479,360,437,8,12
2907584,91,757,146,143,479,360,437,8,12
2909184,92,757,146,143,480,360,437,8,12
2910784,92,757,146,142,479,359,437,8,11
2912384,92,757,146,143,479,359,438,8,11
2913984,92,757,145,143,479,359,438,8,11
2915584,91,757,145,143,479,359,438,8,11
2917184,91,757,145,144,479,359,438,8,11
2918784,91,757,145,144,479,359,438,8,11
2920384,91,757,146,144,479,360,438,8,11
2921983,92,757,146,143,479,360,438,8,11
2923586,91,757,145,142,479,360,438,8,11
2925184,91,757,145,142,480,360,438,8,11
2926784,91,757,145,142,479,360,438,8,11
2928384,91,757,145,142,479,360,438,8,11
2929983,92,757,146,143,479,360,438,8,11
2931584,91,757,145,143,479,360,438,8,10
2933186,91,757,145,143,480,360,438,8,11
2934784,91,757,145,143,479,360,438,8,10
2936384,91,757,145,143,479,360,438,8,10
2937983,92,757,145,143,479,360,438,8,11
2939584,91,757,145,142,479,360,438,8,11
2941184,91,757,145,142,480,360,438,8,11
2942784,91,757,145,142,479,360,438,8,11
2944385,91,757,146,142,479,360,438,8,11
2945984,91,757,146,142,479,360,438,8,11
2947584,91,757,146,143,479,360,438,7,11
2949184,91,757,146,143,480,360,438,8,11
2950785,91,757,145,143,479,359,438,8,11
2952384,91,757,145,143,479,360,438,8,11
2953986,91,757,146,143,479,360,438,8,11
2955584,91,757,146,143,479,360,438,8,11
2957184,91,757,146,142,480,360,438,8,11
2958785,91,757,146,142,479,360,438,8,11
2960384,91,757,146,142,479,360,438,8,11
2961984,91,757,146,142,479,360,438,8,11
2963584,91,757,146,142,479,360,438,8,11
2965184,91,757,146,143,480,360,438,8,11
2966785,91,757,146,143,480,360,438,8,11
2968384,91,757,146,143,480,359,438,8,11
2969984,91,757,146,143,480,359,438,8,11
2971583,91,757,146,143,480,359,438,8,11
2973186,91,757,146,143,480,360,438,8,11
2974785,91,757,146,142,479,360,438,8,11
2976384,91,757,146,142,479,360,438,8,11
2977984,91,757,146,142,479,360,438,8,11
2979584,91,757,146,142,479,360,438,8,11
2981183,91,757,146,143,480,360,438,8,11
2982785,91,757,146,143,479,360,438,8,11
2984384,91,757,146,144,479,360,438,8,11
2985984,91,757,146,144,479,359,437,8,11
2987584,91,757,146,143,479,359,437,8,11
2989184,91,757,146,143,480,360,437,8,11
2990785,91,757,146,142,479,360,438,8,11
2992384,91,757,146,142,479,360,438,8,11
2993986,91,757,146,142,479,360,438,8,11
2995583,91,757,146,142,479,360,438,8,11
2997210,91,757,146,143,480,360,438,8,11
2998785,91,757,146,143,479,360,438,8,11
3000384,91,757,146,143,479,360,438,8,11
3001985,91,757,146,143,479,360,437,8,11
3003586,91,757,146,143,479,360,437,8,11
3005184,91,757,146,143,480,360,437,8,11
3006785,91,757,146,142,479,360,438,8,12
3008384,91,757,146,142,479,360,437,8,12
3009985,91,757,146,142,479,360,438,8,11
3011584,92,757,146,142,479,360,438,8,11
3013186,92,757,146,143,480,360,438,8,11
3014785,91,757,146,143,479,360,438,8,11
3016384,91,757,146,143,480,360,438,8,11
3017985,91,757,146,143,479,360,438,8,11
3019583,91,757,146,143,479,360,438,8,11
3021183,91,757,146,143,480,360,438,8,11
3022785,91,757,146,143,479,359,438,8,11
3024386,91,757,146,142,480,360,438,8,11
3025985,92,757,146,142,479,360,438,8,12
3027584,92,757,146,142,479,360,438,8,12
3029184,92,757,146,142,480,360,438,8,12
3030785,92,757,146,143,479,360,438,8,12
3032384,92,757,146,143,480,360,438,8,12
3033987,92,757,146,143,480,360,438,8,12
3035584,92,757,146,143,480,360,438,8,11
3037184,92,757,146,143,480,360,438,8,11
3038785,92,757,146,143,479,360,438,8,11
3040384,91,757,146,142,480,360,437,8,11
3041984,91,756,146,142,480,360,437,8,11
3043585,91,756,146,142,480,360,437,8,11
3045184,91,756,146,142,480,360,438,8,11
3046785,92,756,146,142,479,360,438,8,12
3048384,92,757,146,143,480,360,438,8,12
3049984,92,757,146,143,480,360,438,8,12
3051584,92,757,146,143,480,360,438,8,12
3053186,92,757,146,143,480,360,438,8,12
3054785,92,757,146,143,479,360,438,8,12
3056384,92,757,146,143,480,360,438,8,12
3057984,92,757,146,142,480,360,438,8,11
3059584,92,757,146,142,480,360,438,8,11
3061184,92,757,146,142,480,360,438,8,11
3062784,92,757,146,142,479,360,438,8,11
3064386,92,757,146,143,480,360,438,8,11
3065983,92,757,146,143,480,360,438,8,11
3067584,92,757,146,143,480,360,438,8,12
3069183,92,757,146,143,480,360,438,8,11
3070784,92,757,146,143,479,360,438,8,11
3072384,92,757,146,143,480,360,438,8,11
3073984,92,757,146,142,480,360,438,8,11
3075584,92,757,146,142,480,360,438,8,11
3077184,92,757,147,142,480,360,438,8,11
3078784,92,757,146,142,480,360,438,8,11
3080384,91,757,146,143,480,360,438,8,11
3081983,92,757,146,143,480,360,438,8,11
3083586,92,757,146,143,480,360,438,8,11
3085184,92,757,146,143,480,360,438,8,11
3086784,92,757,146,143,480,360,438,8,11
3088385,92,757,146,143,480,360,438,8,11
3089995,92,757,146,143,480,360,438,8,11
3091588,91,757,146,142,480,360,438,8,12
3093186,91,757,146,142,480,360,438,8,11
3094785,91,757,146,142,480,360,438,8,11
3096384,91,757,146,142,480,360,438,8,11
3097983,92,757,146,143,480,360,438,8,11
3099584,92,757,146,143,480,360,438,8,12
3101184,91,757,146,143,480,360,438,8,11
3102784,91,757,146,143,480,360,438,8,11
3104386,91,757,146,143,480,360,438,8,11
3105983,91,757,145,142,480,359,437,8,11
3107584,91,757,144,141,480,358,436,8,11
3109184,91,757,145,140,480,359,437,7,11
3110797,91,757,144,140,480,359,437,7,11
3112384,91,757,146,141,480,359,437,7,11
3113986,92,757,147,142,480,360,438,7,11
3115584,92,757,147,143,480,360,438,8,12
3117184,92,757,147,144,480,360,439,8,11
3118797,92,757,146,144,479,360,439,8,11
3120384,92,757,146,144,479,360,438,8,11
3121983,92,757,146,143,479,360,438,8,11
3123586,92,757,146,143,479,360,438,8,11
3125184,92,757,146,142,480,360,438,8,11
3126797,92,757,146,142,479,360,438,8,11
3128384,92,758,146,142,480,360,438,8,11
3129984,92,757,146,142,480,360,438,8,11
3131583,92,757,146,143,480,360,438,8,11
3133186,92,757,146,143,480,360,438,8,11
3134798,92,757,146,143,480,360,438,8,12
3136384,92,758,146,143,480,360,438,8,12
3137984,92,757,146,143,480,360,438,8,12
3139583,92,757,146,143,480,360,438,8,11
3141183,92,757,146,142,480,360,438,8,11
3142798,92,757,146,142,480,360,438,8,11
3144386,92,758,146,142,480,359,438,8,11
3145984,91,758,146,142,480,360,438,8,11
3147583,91,757,146,142,480,360,438,8,11
3149184,91,757,146,143,480,360,438,8,11
3150798,91,757,145,143,479,360,438,8,11
3152384,91,757,145,143,479,360,438,8,11
3153986,91,757,145,143,479,360,438,8,12
3155583,92,757,145,143,479,360,438,8,11
3157184,92,757,146,143,480,360,438,8,11
3158797,92,757,146,142,480,360,438,8,11
3160384,92,757,146,142,480,359,438,8,11
3161984,91,757,146,142,480,359,438,8,11
3163586,91,758,146,142,480,359,438,8,11
3165185,91,757,146,142,480,359,438,8,11
3166798,91,757,146,143,480,360,438,8,11
3168384,91,757,145,143,480,360,438,8,11
3169983,91,757,145,143,480,360,438,7,11
3171584,91,758,145,143,480,360,438,8,11
3173186,91,757,146,143,480,360,438,8,11
3174797,92,757,146,142,480,360,438,8,11
3176384,92,757,146,142,480,360,438,8,11
3177983,91,757,146,142,480,360,438,8,11
3179584,91,757,146,142,480,360,438,8,11
3181184,91,757,146,143,480,360,438,8,11
3182797,91,757,145,143,479,360,438,8,11
3184384,91,757,145,143,479,360,438,8,11
3185984,91,757,145,143,479,360,438,7,11
3187584,91,757,145,143,479,360,438,8,11
3189184,91,757,145,143,480,360,438,8,11
3190797,92,757,145,142,479,360,438,8,11
3192384,92,757,145,142,479,360,438,8,11
3193986,91,757,145,142,479,360,438,7,11
3195584,91,757,145,142,479,360,438,8,11
3197184,91,757,146,142,480,360,438,8,11
3198826,91,757,145,143,479,360,438,8,11
3200384,91,757,145,143,479,360,438,8,11
3201984,91,757,145,143,480,360,438,8,11
3203586,91,757,145,143,480,360,438,8,11
3205184,91,757,145,143,480,360,438,8,11
3206797,91,757,145,142,480,360,438,8,11
3208383,92,757,145,142,480,360,438,8,11
3209984,91,757,145,142,480,360,438,8,11
3211584,91,758,145,142,479,360,438,8,11
3213186,91,757,145,143,480,360,438,8,11
3214797,91,757,145,143,480,360,438,8,12
